name,id,ra,dec,z_spec_or_phot,x_mpc,y_mpc,z_mpc,note,survey,z_num,id_msa,z_spec,z_spec16,z_spec50,z_spec84,flag_zspec_qual,flag_successful_spectrum,flag_potential_local_background_issue,flag_emission_lines,flag_line_and_break,flag_break_strong_abs_features_only,flag_break_only,flag_stellar_bump_only,method_best_zfit,method_zuncert,texp_tot,masks,id_dr3,sep_dr3,X,Y,Z_coord
UNCOVER-2095,2095.0,3.617915627590681,-30.459546311309477,18.27657955846597,9295.512304288215,587.7422090417999,-5477.555066231732,filament candidate,UNCOVER,18.27657955846597,,,,,,,,,,,,,,,,,,,,9295.512304288215,587.7422090417998,-5477.555066231732
UNCOVER-2119,2119.0,3.6180372019180376,-30.459440942178222,17.65422196705195,9244.14885117741,584.5142632458442,-5447.2659927636805,filament candidate,UNCOVER,17.65422196705195,,,,,,,,,,,,,,,,,,,,9244.14885117741,584.5142632458442,-5447.2659927636805
UNCOVER-2156,2156.0,3.613128022682854,-30.459255336473188,13.29389683375393,8794.665429983037,555.3365518449876,-5182.334054235548,filament candidate,UNCOVER,13.29389683375393,,,,,,,,,,,,,,,,,,,,8794.665429983037,555.3365518449876,-5182.334054235548
UNCOVER-2180,2180.0,3.5982979289195214,-30.459209178922137,14.390121215625664,8925.657957899963,561.2885991582732,-5259.427074409806,filament candidate,UNCOVER,14.390121215625664,,,,,,,,,,,,,,,,,,,,8925.65795789996,561.2885991582731,-5259.427074409805
UNCOVER-2404,2404.0,3.5898408680379847,-30.45837331503759,14.033096164980511,8884.77828263887,557.4012884939311,-5235.115481029964,filament candidate,UNCOVER,14.033096164980511,,,,,,,,,,,,,,,,,,,,8884.77828263887,557.4012884939311,-5235.115481029964
UNCOVER-2414,2414.0,3.611963802797805,-30.458321529460083,16.45601421656128,9137.7708103238,576.8154250259836,-5384.304182997771,filament candidate,UNCOVER,16.45601421656128,,,,,,,,,,,,,,,,,,,,9137.7708103238,576.8154250259836,-5384.304182997771
UNCOVER-2454,2454.0,3.612207150431348,-30.458109217569028,18.2739699461472,9295.497730390534,586.8114644463411,-5477.19759361706,filament candidate,UNCOVER,18.2739699461472,,,,,,,,,,,,,,,,,,,,9295.497730390534,586.8114644463411,-5477.19759361706
UNCOVER-2466,2466.0,3.604786567751463,-30.458033961260064,18.245312707891888,9293.269726625042,585.4624221861504,-5475.823599462083,filament candidate,UNCOVER,18.245312707891888,,,,,,,,,,,,,,,,,,,,9293.269726625042,585.4624221861504,-5475.823599462083
UNCOVER-2739,2739.0,3.605696341777754,-30.456891154577065,18.420992132649264,9307.456847590744,586.5045657251255,-5483.938152602158,filament candidate,UNCOVER,18.420992132649264,,,,,,,,,,,,,,,,,,,,9307.456847590745,586.5045657251255,-5483.938152602158
UNCOVER-2749,2749.0,3.6029635130922535,-30.4568469107006,15.323356269016498,9026.663069125576,568.3782396306724,-5318.469545248318,filament candidate,UNCOVER,15.323356269016498,,,,,,,,,,,,,,,,,,,,9026.663069125574,568.3782396306723,-5318.469545248319
UNCOVER-2793,2793.0,3.6056900380356582,-30.45665884010041,18.572423602555475,9319.469418458271,587.2605022384624,-5490.964947307378,filament candidate,UNCOVER,18.572423602555475,,,,,,,,,,,,,,,,,,,,9319.469418458273,587.2605022384623,-5490.964947307378
UNCOVER-2811,2811.0,3.598973604728794,-30.45661239048784,13.31538471337383,8797.749423226247,553.3492512099058,-5183.52337369375,filament candidate,UNCOVER,13.31538471337383,,,,,,,,,,,,,,,,,,,,8797.749423226247,553.3492512099058,-5183.523373693751
UNCOVER-2819,2819.0,3.647321105667509,-30.456564272682257,12.897626871864064,8743.507931299711,557.3451971961781,-5151.830327692328,filament candidate,UNCOVER,12.897626871864064,,,,,,,,,,,,,,,,,,,,8743.50793129971,557.345197196178,-5151.830327692327
UNCOVER-2924,2924.0,3.61074161350284,-30.45616607517794,10.937448238048027,8454.924894967151,533.5301793590222,-4981.511120155159,filament candidate,UNCOVER,10.937448238048027,,,,,,,,,,,,,,,,,,,,8454.924894967151,533.5301793590222,-4981.511120155159
UNCOVER-2977,2977.0,3.610974472034971,-30.455962610051657,12.65981663320168,8712.203795294185,549.8007696992339,-5133.05547155083,filament candidate,UNCOVER,12.65981663320168,,,,,,,,,,,,,,,,,,,,8712.203795294185,549.8007696992339,-5133.05547155083
UNCOVER-3014,3014.0,3.6427475159363225,-30.4557850892768,15.097519970031597,9002.771136841347,573.1500867745305,-5304.40074635739,filament candidate,UNCOVER,15.097519970031597,,,,,,,,,,,,,,,,,,,,9002.771136841347,573.1500867745305,-5304.400746357391
UNCOVER-3047,3047.0,3.629232754236598,-30.455637412095776,10.960396108881977,8458.58697275808,536.502043822069,-4983.665272565754,filament candidate,UNCOVER,10.960396108881977,,,,,,,,,,,,,,,,,,,,8458.58697275808,536.502043822069,-4983.665272565754
UNCOVER-3065,3065.0,3.625375855521415,-30.455604545473108,18.22502893224635,9291.651503663225,588.7127672470548,-5474.463131257676,filament candidate,UNCOVER,18.22502893224635,,,,,,,,,,,,,,,,,,,,9291.651503663223,588.7127672470548,-5474.463131257676
UNCOVER-3069,3069.0,3.625140362740194,-30.455812942785546,18.24881283890489,9293.555544154347,588.7950549670433,-5475.629110728902,filament candidate,UNCOVER,18.24881283890489,,,,,,,,,,,,,,,,,,,,9293.555544154347,588.7950549670433,-5475.629110728902
UNCOVER-3112,3112.0,3.5991362445163797,-30.456692916253697,12.0594198194802,8628.373456806417,542.7206542412853,-5083.746442980039,filament candidate,UNCOVER,12.0594198194802,,,,,,,,,,,,,,,,,,,,8628.373456806417,542.7206542412853,-5083.746442980039
UNCOVER-3128,3128.0,3.607316169489638,-30.455413960768876,12.53099188466014,8694.761963165276,548.1427043469054,-5122.646195742052,filament candidate,UNCOVER,12.53099188466014,,,,,,,,,,,,,,,,,,,,8694.761963165274,548.1427043469052,-5122.646195742053
UNCOVER-3145,3145.0,3.604095894600254,-30.455325185327084,15.159718923446947,9009.745925064975,567.491797575989,-5308.185980670045,filament candidate,UNCOVER,15.159718923446947,,,,,,,,,,,,,,,,,,,,9009.745925064979,567.4917975759892,-5308.185980670046
UNCOVER-3158,3158.0,3.604234890730203,-30.455261929805985,11.048348797876832,8473.274452749369,533.7220079852528,-4992.106354589771,filament candidate,UNCOVER,11.048348797876832,,,,,,,,,,,,,,,,,,,,8473.274452749369,533.7220079852528,-4992.106354589771
UNCOVER-3266,3266.0,3.6300358279815352,-30.454799672216787,15.50373856017722,9045.079173910746,573.828721026739,-5329.043580043515,filament candidate,UNCOVER,15.50373856017722,,,,,,,,,,,,,,,,,,,,9045.079173910744,573.8287210267389,-5329.043580043514
UNCOVER-3330,3330.0,3.6105479968150336,-30.4551000020556,11.727954761261142,8579.576063071825,541.3669201063464,-5054.737328076798,filament candidate,UNCOVER,11.727954761261142,,,,,,,,,,,,,,,,,,,,8579.576063071825,541.3669201063464,-5054.737328076798
UNCOVER-4061,4061.0,3.608619161643003,-30.45231365072282,17.43684618681059,9226.3653921678,581.867163171472,-5435.182760032078,filament candidate,UNCOVER,17.43684618681059,,,,,,,,,,,,,,,,,,,,9226.365392167801,581.867163171472,-5435.182760032078
UNCOVER-4087,4087.0,3.6088306854382055,-30.451971819344276,17.51047583585586,9232.71743524812,582.3019799926707,-5438.85169744367,filament candidate,UNCOVER,17.51047583585586,,,,,,,,,,,,,,,,,,,,9232.717435248118,582.3019799926706,-5438.851697443672
UNCOVER-4200,4200.0,3.624210142251592,-30.45153936407721,15.947064517367023,9089.6369724439,575.7275872293594,-5354.563538101484,filament candidate,UNCOVER,15.947064517367023,,,,,,,,,,,,,,,,,,,,9089.6369724439,575.7275872293593,-5354.563538101483
UNCOVER-4326,4326.0,3.60921373910615,-30.45140080021745,15.623921708511702,9057.75901300708,571.3282536725343,-5335.66692084123,filament candidate,UNCOVER,15.623921708511702,,,,,,,,,,,,,,,,,,,,9057.75901300708,571.3282536725343,-5335.66692084123
UNCOVER-4400,4400.0,3.632916408733625,-30.450745637426984,10.464342906299432,8374.55529387395,531.7127583028218,-4933.211174127695,filament candidate,UNCOVER,10.464342906299432,,,,,,,,,,,,,,,,,,,,8374.55529387395,531.7127583028218,-4933.211174127695
UNCOVER-4401,4401.0,3.632871332764823,-30.45099042414998,10.300013279475362,8345.350018482424,529.8518807192929,-4916.05500888084,filament candidate,UNCOVER,10.300013279475362,,,,,,,,,,,,,,,,,,,,8345.350018482424,529.8518807192929,-4916.0550088808395
UNCOVER-4403,4403.0,3.615305419769956,-30.45074683368014,11.890736099284943,8604.130987796547,543.6335959175813,-5068.3492250201725,filament candidate,UNCOVER,11.890736099284943,,,,,,,,,,,,,,,,,,,,8604.130987796547,543.6335959175811,-5068.3492250201725
UNCOVER-4432,4432.0,3.617595441257437,-30.450635504433023,10.242158796664365,8335.09440479985,526.969566677855,-4909.861107356737,filament candidate,UNCOVER,10.242158796664365,,,,,,,,,,,,,,,,,,,,8335.09440479985,526.9695666778551,-4909.861107356737
UNCOVER-4441,4441.0,3.632410280193727,-30.45062709503226,11.977843748496737,8616.749919696786,547.0136253576849,-5075.8542221045855,filament candidate,UNCOVER,11.977843748496737,,,,,,,,,,,,,,,,,,,,8616.749919696786,547.013625357685,-5075.8542221045855
UNCOVER-4522,4522.0,3.607761984592532,-30.45029148409125,16.20085938373984,9114.44737341624,574.6720758695873,-5368.813906499391,filament candidate,UNCOVER,16.20085938373984,,,,,,,,,,,,,,,,,,,,9114.44737341624,574.6720758695873,-5368.813906499391
UNCOVER-4565,4565.0,3.607774907320312,-30.450188649039724,17.41054117737896,9224.307351949208,581.600910632476,-5433.504063760023,filament candidate,UNCOVER,17.41054117737896,,,,,,,,,,,,,,,,,,,,9224.307351949208,581.600910632476,-5433.504063760023
UNCOVER-4609,4609.0,3.6331220756093874,-30.449972860304484,11.47994294923015,8542.010796155762,542.3755386512212,-5031.700231906017,filament candidate,UNCOVER,11.47994294923015,,,,,,,,,,,,,,,,,,,,8542.010796155762,542.3755386512212,-5031.700231906017
UNCOVER-4614,4614.0,3.585522189653171,-30.449954818314666,16.61892636576012,9153.94537930251,573.5952398572998,-5391.8759115911735,filament candidate,UNCOVER,16.61892636576012,,,,,,,,,,,,,,,,,,,,9153.94537930251,573.5952398572998,-5391.8759115911735
UNCOVER-4647,4647.0,3.5930297043760504,-30.44976475384629,11.170138015816706,8493.569147460677,533.3327128205474,-5002.902865228927,filament candidate,UNCOVER,11.170138015816706,,,,,,,,,,,,,,,,,,,,8493.569147460677,533.3327128205474,-5002.902865228926
UNCOVER-4695,4695.0,3.6403018509452103,-30.449583875645693,13.31391810925878,8797.79784032605,559.7236657685575,-5182.33319431449,filament candidate,UNCOVER,13.31391810925878,,,,,,,,,,,,,,,,,,,,8797.797840326053,559.7236657685576,-5182.333194314492
UNCOVER-4804,4804.0,3.637566341142645,-30.449154258610367,10.74173409441917,8422.517172949603,535.4442302482103,-4961.174313658114,filament candidate,UNCOVER,10.74173409441917,,,,,,,,,,,,,,,,,,,,8422.517172949603,535.4442302482103,-4961.174313658114
UNCOVER-4811,4811.0,3.60709086257268,-30.449120733391485,10.148962048489356,8318.353072356551,524.3799688196906,-4899.646256102464,filament candidate,UNCOVER,10.148962048489356,,,,,,,,,,,,,,,,,,,,8318.353072356551,524.3799688196907,-4899.646256102464
UNCOVER-4852,4852.0,3.6334508491372377,-30.448941071724715,10.165199135992465,8321.097574667016,528.3965795681985,-4901.3703036343095,filament candidate,UNCOVER,10.165199135992465,,,,,,,,,,,,,,,,,,,,8321.097574667017,528.3965795681986,-4901.37030363431
UNCOVER-4893,4893.0,3.632746215909736,-30.44877766553483,14.496745232923429,8938.255029812255,567.4762211640823,-5264.855648369495,filament candidate,UNCOVER,14.496745232923429,,,,,,,,,,,,,,,,,,,,8938.255029812255,567.4762211640824,-5264.855648369495
UNCOVER-4937,4937.0,3.633612094853376,-30.4486522574734,11.25419411827034,8506.719151622003,540.2077399918376,-5010.649932990418,filament candidate,UNCOVER,11.25419411827034,,,,,,,,,,,,,,,,,,,,8506.719151622003,540.2077399918376,-5010.649932990419
UNCOVER-4943,4943.0,3.630158033769076,-30.44864198502245,11.11905040361616,8485.087104377486,538.3204438624546,-4997.886992607253,filament candidate,UNCOVER,11.11905040361616,,,,,,,,,,,,,,,,,,,,8485.087104377486,538.3204438624546,-4997.886992607253
UNCOVER-4996,4996.0,3.6339154681053625,-30.448970587921224,10.99652016369414,8465.06440527062,537.6075135551049,-4986.179432805507,filament candidate,UNCOVER,10.99652016369414,,,,,,,,,,,,,,,,,,,,8465.06440527062,537.6075135551049,-4986.179432805507
UNCOVER-5164,5164.0,3.573977484285187,-30.44785972944832,12.503093594469606,8691.924578778806,542.886343739638,-5119.242430755546,filament candidate,UNCOVER,12.503093594469606,,,,,,,,,,,,,,,,,,,,8691.924578778806,542.886343739638,-5119.242430755547
UNCOVER-5190,5190.0,3.633780181727938,-30.447734250618776,10.42615097064888,8368.079153280458,531.4282418465585,-4928.8079899242175,filament candidate,UNCOVER,10.42615097064888,,,,,,,,,,,,,,,,,,,,8368.079153280458,531.4282418465585,-4928.8079899242175
UNCOVER-5301,5301.0,3.634647278434446,-30.4473374021496,10.200906500401723,8327.735074027114,528.9926643998705,-4904.972229957396,filament candidate,UNCOVER,10.200906500401723,,,,,,,,,,,,,,,,,,,,8327.735074027114,528.9926643998705,-4904.972229957396
UNCOVER-5345,5345.0,3.633103238879953,-30.44708350977442,18.102010432585654,9282.38772254487,589.3827563947186,-5467.190521389687,filament candidate,UNCOVER,18.102010432585654,,,,,,,,,,,,,,,,,,,,9282.38772254487,589.3827563947186,-5467.190521389687
UNCOVER-5355,5355.0,3.610929597103321,-30.44706090166011,19.007021949817577,9353.987798655016,590.2944571634274,-5509.2219784832505,filament candidate,UNCOVER,19.007021949817577,,,,,,,,,,,,,,,,,,,,9353.987798655015,590.2944571634274,-5509.2219784832505
UNCOVER-5441,5441.0,3.613798686134645,-30.446758514291265,18.634701602379906,9325.22424600771,588.9481213475806,-5492.232108599056,filament candidate,UNCOVER,18.634701602379906,,,,,,,,,,,,,,,,,,,,9325.22424600771,588.9481213475806,-5492.232108599056
UNCOVER-5443,5443.0,3.613341378614585,-30.44675303506757,17.331384466104492,9217.722088889512,582.0848011450557,-5428.913159495576,filament candidate,UNCOVER,17.331384466104492,,,,,,,,,,,,,,,,,,,,9217.722088889512,582.0848011450557,-5428.913159495576
UNCOVER-5491,5491.0,3.6444529310450617,-30.446725406956272,12.964317765781775,8753.165924186565,557.5208806660952,-5155.477814109486,filament candidate,UNCOVER,12.964317765781775,,,,,,,,,,,,,,,,,,,,8753.165924186565,557.5208806660952,-5155.477814109486
UNCOVER-5531,5531.0,3.626440151468121,-30.44642636250216,16.22455438556528,9116.883387880092,577.8096078235744,-5369.530302460859,filament candidate,UNCOVER,16.22455438556528,,,,,,,,,,,,,,,,,,,,9116.883387880094,577.8096078235745,-5369.530302460858
UNCOVER-5540,5540.0,3.630518710152328,-30.446355276425816,18.42944563602458,9308.881215361993,590.6433520258618,-5482.619587876894,filament candidate,UNCOVER,18.42944563602458,,,,,,,,,,,,,,,,,,,,9308.881215361993,590.6433520258618,-5482.619587876894
UNCOVER-5749,5749.0,3.647965207578356,-30.44565319756999,10.094884615155312,8308.329756991288,529.6990273694454,-4893.285766304211,filament candidate,UNCOVER,10.094884615155312,,,,,,,,,,,,,,,,,,,,8308.329756991288,529.6990273694454,-4893.285766304211
UNCOVER-5822,5822.0,3.584248920342419,-30.445487520728765,17.70376498382982,9249.999767119778,579.4077352913174,-5447.474165478277,filament candidate,UNCOVER,17.70376498382982,,,,,,,,,,,,,,,,,,,,9249.999767119778,579.4077352913174,-5447.474165478277
UNCOVER-5883,5883.0,3.60221313244024,-30.44532399118562,10.48156875622732,8378.328113207857,527.4446322187752,-4934.197569251417,filament candidate,UNCOVER,10.48156875622732,,,,,,,,,,,,,,,,,,,,8378.328113207857,527.4446322187752,-4934.197569251417
UNCOVER-5898,5898.0,3.584464332615913,-30.445253063757782,17.77090662774385,9255.663735167782,579.7974533788043,-5450.759992604541,filament candidate,UNCOVER,17.77090662774385,,,,,,,,,,,,,,,,,,,,9255.663735167782,579.7974533788043,-5450.759992604541
UNCOVER-5957,5957.0,3.616803128879072,-30.44511569896018,10.196889491193865,8327.358207219075,526.3648464315318,-4904.218139078888,filament candidate,UNCOVER,10.196889491193865,,,,,,,,,,,,,,,,,,,,8327.358207219075,526.3648464315318,-4904.218139078888
UNCOVER-6004,6004.0,3.613241433533862,-30.444891877697515,15.719100849139757,9067.858342866964,572.6052580875477,-5340.251006227585,filament candidate,UNCOVER,15.719100849139757,,,,,,,,,,,,,,,,,,,,9067.858342866963,572.6052580875477,-5340.251006227585
UNCOVER-6032,6032.0,3.6040971754335778,-30.444787969588223,13.205749892940544,8784.882249805714,553.328632936843,-5173.526928696751,filament candidate,UNCOVER,13.205749892940544,,,,,,,,,,,,,,,,,,,,8784.882249805714,553.328632936843,-5173.526928696751
UNCOVER-6059,6059.0,3.612812328235156,-30.444667420333023,18.498019319633578,9314.668546710218,588.1204675312896,-5485.550897914279,filament candidate,UNCOVER,18.498019319633578,,,,,,,,,,,,,,,,,,,,9314.668546710218,588.1204675312896,-5485.550897914279
UNCOVER-6090,6090.0,3.5854673837966846,-30.444582529376824,16.792528595679908,9170.339106415657,574.6136806947703,-5400.372645661481,filament candidate,UNCOVER,16.792528595679908,,,,,,,,,,,,,,,,,,,,9170.339106415655,574.6136806947703,-5400.372645661481
UNCOVER-6101,6101.0,3.5863056125573034,-30.44454813383238,13.49786311474732,8821.721445232772,552.8988565376743,-5195.070851408706,filament candidate,UNCOVER,13.49786311474732,,,,,,,,,,,,,,,,,,,,8821.721445232772,552.8988565376743,-5195.070851408706
UNCOVER-6131,6131.0,3.6020332045589694,-30.444465106329574,17.157700515385464,9202.857064099411,579.3225569988551,-5419.5953155713005,filament candidate,UNCOVER,17.157700515385464,,,,,,,,,,,,,,,,,,,,9202.857064099413,579.3225569988551,-5419.5953155713005
UNCOVER-6144,6144.0,3.612604065293831,-30.444405456138284,18.515825822911147,9316.104675138216,588.1771456369735,-5486.337974334358,filament candidate,UNCOVER,18.515825822911147,,,,,,,,,,,,,,,,,,,,9316.104675138215,588.1771456369735,-5486.337974334358
UNCOVER-6162,6162.0,3.602359433176988,-30.444361913535968,14.621394969748131,8952.810930500318,563.6332566054982,-5272.322408935505,filament candidate,UNCOVER,14.621394969748131,,,,,,,,,,,,,,,,,,,,8952.810930500318,563.6332566054982,-5272.322408935505
UNCOVER-6163,6163.0,3.585105110800028,-30.44434440534032,14.943236990283404,8987.991299892008,563.1307096321757,-5292.936365166124,filament candidate,UNCOVER,14.943236990283404,,,,,,,,,,,,,,,,,,,,8987.991299892008,563.1307096321758,-5292.936365166125
UNCOVER-6187,6187.0,3.611504076506753,-30.444247842078276,18.79430928726539,9337.918086458389,589.3743590676843,-5499.142794560836,filament candidate,UNCOVER,18.79430928726539,,,,,,,,,,,,,,,,,,,,9337.918086458389,589.3743590676844,-5499.142794560836
UNCOVER-6212,6212.0,3.610933642497884,-30.44420186928793,17.302098872938355,9215.44071218692,581.5519327501689,-5427.001928819555,filament candidate,UNCOVER,17.302098872938355,,,,,,,,,,,,,,,,,,,,9215.44071218692,581.5519327501689,-5427.001928819555
